"n","z","panel"
50,0.932207207404643,"n = 50"
50,0.806516706644139,"n = 50"
50,-0.764678327403265,"n = 50"
50,0.112072889595508,"n = 50"
50,-0.358884456509317,"n = 50"
50,0.926031118662821,"n = 50"
50,-1.27871039325234,"n = 50"
50,-0.957063008415401,"n = 50"
50,2.07193616361665,"n = 50"
50,-0.087989468819514,"n = 50"
50,-0.13056363121503,"n = 50"
50,0.798450420751877,"n = 50"
50,-0.235250132571401,"n = 50"
50,1.3455582330689,"n = 50"
50,-1.62388550902315,"n = 50"
50,-1.41323647255232,"n = 50"
50,-0.713753209681946,"n = 50"
50,1.11211779385902,"n = 50"
50,-0.645712565548778,"n = 50"
50,-0.302393960120085,"n = 50"
50,0.89913186325409,"n = 50"
50,1.01290442009535,"n = 50"
50,0.676328380920765,"n = 50"
50,-0.965849260686002,"n = 50"
50,-0.895909436004315,"n = 50"
50,1.38519972249372,"n = 50"
50,-0.9761817788834,"n = 50"
50,0.994297803315202,"n = 50"
50,-0.910586165983493,"n = 50"
50,-0.104563758684982,"n = 50"
50,0.000876552208212804,"n = 50"
50,0.40039694085054,"n = 50"
50,-1.21355930172153,"n = 50"
50,-0.0115356911541924,"n = 50"
50,1.62187584731226,"n = 50"
50,0.0396062884290725,"n = 50"
50,0.880350534495869,"n = 50"
50,-0.241011468111362,"n = 50"
50,-0.293803094204482,"n = 50"
50,-0.389860508295429,"n = 50"
50,0.779967553971365,"n = 50"
50,0.156565034238647,"n = 50"
50,1.15449424741745,"n = 50"
50,-0.841995315727594,"n = 50"
50,0.958574517190206,"n = 50"
50,-1.14926673903772,"n = 50"
50,0.51393649419027,"n = 50"
50,-0.486169028475081,"n = 50"
50,-0.186397912137639,"n = 50"
50,-0.371984787176949,"n = 50"
50,-0.515579422168936,"n = 50"
50,0.86473448211892,"n = 50"
50,-0.0418518831626951,"n = 50"
50,-0.46050311520851,"n = 50"
50,-0.0864781427531953,"n = 50"
50,0.0605274893390401,"n = 50"
50,0.586041127664139,"n = 50"
50,0.547940789275559,"n = 50"
50,1.25248829631376,"n = 50"
50,0.364583237526978,"n = 50"
50,-0.949212183596086,"n = 50"
50,1.01444215117907,"n = 50"
50,0.287052658261664,"n = 50"
50,-1.63908282261483,"n = 50"
50,-0.581674951891832,"n = 50"
50,-1.64150941955362,"n = 50"
50,-0.76106613067196,"n = 50"
50,0.807589330889687,"n = 50"
50,0.0033685527489657,"n = 50"
50,1.43855582388888,"n = 50"
50,-1.29686466525179,"n = 50"
50,-0.757422343274175,"n = 50"
50,0.533408474036279,"n = 50"
50,0.222614266182994,"n = 50"
50,0.014928064350862,"n = 50"
50,-1.65218750009253,"n = 50"
50,-0.978036821971195,"n = 50"
50,-1.02466942180824,"n = 50"
50,0.273128379612051,"n = 50"
50,-0.261863883490182,"n = 50"
50,0.453171811740163,"n = 50"
50,0.474099731970715,"n = 50"
50,-0.551009214181499,"n = 50"
50,1.06284515982138,"n = 50"
50,1.02144040848149,"n = 50"
50,1.28302742853438,"n = 50"
50,-1.64118256874136,"n = 50"
50,0.0007365149050978,"n = 50"
50,2.92651670412923,"n = 50"
50,1.29322357446923,"n = 50"
50,-0.228010571931421,"n = 50"
50,-0.845624184427187,"n = 50"
50,-0.017980117968459,"n = 50"
50,-0.323747040926818,"n = 50"
50,0.352176938937929,"n = 50"
50,0.537097564264133,"n = 50"
50,0.783028664843527,"n = 50"
50,-0.900927634834257,"n = 50"
50,-0.777450485925948,"n = 50"
50,-0.317324985145201,"n = 50"
50,-0.881135847115964,"n = 50"
50,-0.299595768604641,"n = 50"
50,0.049418456609606,"n = 50"
50,-0.00103522378171685,"n = 50"
50,2.05156273466489,"n = 50"
50,0.826398794460929,"n = 50"
50,1.34011496015974,"n = 50"
50,0.330501814896435,"n = 50"
50,0.367542478617255,"n = 50"
50,-0.416008805933465,"n = 50"
50,0.479995886782295,"n = 50"
50,1.75959466002503,"n = 50"
50,1.0387349385635,"n = 50"
50,-0.270360674269415,"n = 50"
50,-1.66927665331615,"n = 50"
50,-0.868255480861281,"n = 50"
50,-1.18755672600567,"n = 50"
50,-1.13696920852868,"n = 50"
50,-0.246270613876453,"n = 50"
50,0.300120622535662,"n = 50"
50,3.51171146738731,"n = 50"
50,1.53396689889608,"n = 50"
50,1.57218586141025,"n = 50"
50,0.0033691634034552,"n = 50"
50,0.21982347829402,"n = 50"
50,0.391279518390112,"n = 50"
50,0.184288427616627,"n = 50"
50,0.457243233211081,"n = 50"
50,0.510137284146086,"n = 50"
50,-1.7647082737773,"n = 50"
50,0.498430377706493,"n = 50"
50,2.26810187025074,"n = 50"
50,-1.06194333334931,"n = 50"
50,0.342477098703852,"n = 50"
50,1.11216982861485,"n = 50"
50,-0.336454404989066,"n = 50"
50,-0.274675467569466,"n = 50"
50,-0.970809138577241,"n = 50"
50,-1.07662264143334,"n = 50"
50,-1.09765618788687,"n = 50"
50,2.77068676768062,"n = 50"
50,-0.329237520027491,"n = 50"
50,-1.08503223691202,"n = 50"
50,2.29413486139942,"n = 50"
50,0.841938696719372,"n = 50"
50,1.04785203327844,"n = 50"
50,0.0853028815755257,"n = 50"
50,-0.295410721803908,"n = 50"
50,-0.35193708355695,"n = 50"
50,-1.66373928249316,"n = 50"
50,0.979283990309514,"n = 50"
50,0.101822409004349,"n = 50"
50,-1.34011728341628,"n = 50"
50,-0.114111884459486,"n = 50"
50,1.0973854559332,"n = 50"
50,-0.944223261039975,"n = 50"
50,0.417175447662257,"n = 50"
50,1.30606014987474,"n = 50"
50,-2.14081684421796,"n = 50"
50,0.0737719488673171,"n = 50"
50,-0.0530270202904615,"n = 50"
50,0.649824393211446,"n = 50"
50,0.498876806828171,"n = 50"
50,0.0701110279799284,"n = 50"
50,0.801329425986965,"n = 50"
50,-0.320703624237916,"n = 50"
50,-0.973830279252218,"n = 50"
50,-1.06902669451297,"n = 50"
50,0.614409219860896,"n = 50"
50,0.637841790075833,"n = 50"
50,-0.00853051487055698,"n = 50"
50,-1.01531885737658,"n = 50"
50,2.20176198462914,"n = 50"
50,-0.750063181183796,"n = 50"
50,-0.699670178246492,"n = 50"
50,-1.19599150379099,"n = 50"
50,-0.154180485710577,"n = 50"
50,-1.87530061904124,"n = 50"
50,0.0441663893143909,"n = 50"
50,0.796937785883271,"n = 50"
50,0.248691026373586,"n = 50"
50,-0.248068990145173,"n = 50"
50,1.27584472229749,"n = 50"
50,0.672755589534177,"n = 50"
50,0.663764318031233,"n = 50"
50,2.32968676089749,"n = 50"
50,-1.6077088046023,"n = 50"
50,-0.546758570852812,"n = 50"
50,-0.623098497774132,"n = 50"
50,-0.148475867095862,"n = 50"
50,-0.500051794620608,"n = 50"
50,0.0424638836219998,"n = 50"
50,2.23712377335695,"n = 50"
50,-1.4391378691197,"n = 50"
50,0.653303151548835,"n = 50"
50,-0.971396539126673,"n = 50"
50,-0.561339222474029,"n = 50"
50,-1.05181516189461,"n = 50"
50,0.779346767133992,"n = 50"
50,1.76263139194431,"n = 50"
50,0.718773488206646,"n = 50"
50,0.919267987153483,"n = 50"
50,1.89766134521559,"n = 50"
50,-0.697845081461429,"n = 50"
50,-0.152304714722326,"n = 50"
50,0.874187770035418,"n = 50"
50,-0.739310905763048,"n = 50"
50,-1.08548375958935,"n = 50"
50,-0.860785240238107,"n = 50"
50,-1.44811438055646,"n = 50"
50,2.46309006102732,"n = 50"
50,-1.38670371937543,"n = 50"
50,-0.323826388515287,"n = 50"
50,2.00252074810276,"n = 50"
50,-1.53408593856744,"n = 50"
50,0.0350503534289396,"n = 50"
50,2.86142916789502,"n = 50"
50,0.339387123057944,"n = 50"
50,-0.414346929861952,"n = 50"
50,1.53495934588851,"n = 50"
50,-1.40499365738058,"n = 50"
50,-1.30722129647954,"n = 50"
50,0.490819158727132,"n = 50"
50,0.917741264253193,"n = 50"
50,-0.308008213834438,"n = 50"
50,-1.29048177055785,"n = 50"
50,0.631019650764234,"n = 50"
50,-0.272845875727665,"n = 50"
50,0.0724915961748174,"n = 50"
50,0.509010150169225,"n = 50"
50,0.824157147210868,"n = 50"
50,-0.621257170404208,"n = 50"
50,1.97365360748965,"n = 50"
50,0.794295303717594,"n = 50"
50,0.146945595577287,"n = 50"
50,-0.707170998106169,"n = 50"
50,1.07043367012826,"n = 50"
50,-0.133473944052155,"n = 50"
50,0.257639108126729,"n = 50"
50,0.762017915780855,"n = 50"
50,-1.55469874054987,"n = 50"
50,-0.165754995883736,"n = 50"
50,1.46017712804989,"n = 50"
50,-0.102850569559439,"n = 50"
50,2.31680708210521,"n = 50"
50,0.968259948150149,"n = 50"
50,2.55709824440868,"n = 50"
50,1.52005633747601,"n = 50"
50,-0.388093530171933,"n = 50"
50,2.74498229761822,"n = 50"
50,-2.05815342290182,"n = 50"
50,2.86259119680205,"n = 50"
50,-0.723605791986308,"n = 50"
50,0.707426561926037,"n = 50"
50,-0.342515234592348,"n = 50"
50,-0.214415782267803,"n = 50"
50,0.448080129293778,"n = 50"
50,0.72241742296147,"n = 50"
50,0.472668843382812,"n = 50"
50,0.373829866666621,"n = 50"
50,1.11418730489968,"n = 50"
50,2.46496632642351,"n = 50"
50,0.493961723394876,"n = 50"
50,2.36051754224194,"n = 50"
50,0.685315100841897,"n = 50"
50,-0.167278983182511,"n = 50"
50,0.47892001104721,"n = 50"
50,1.89826824746785,"n = 50"
50,1.09208853140756,"n = 50"
50,-1.53593345899525,"n = 50"
50,-0.0653604446851545,"n = 50"
50,-0.875152702826251,"n = 50"
50,-1.16465038375534,"n = 50"
50,2.0047152279808,"n = 50"
50,1.72942679114584,"n = 50"
50,-0.358480936402945,"n = 50"
50,0.699253150180336,"n = 50"
50,0.804497695100821,"n = 50"
50,2.43944147837782,"n = 50"
50,-0.125871349033209,"n = 50"
50,0.0589047203960861,"n = 50"
50,-0.693228892961984,"n = 50"
50,0.160421412875956,"n = 50"
50,1.31785491771205,"n = 50"
50,1.40405216994691,"n = 50"
50,1.31075186932266,"n = 50"
50,1.51610646958678,"n = 50"
50,-0.884167446378654,"n = 50"
50,0.26701193805994,"n = 50"
50,0.0301938542886881,"n = 50"
50,-0.59192271937032,"n = 50"
50,0.168831855148513,"n = 50"
50,0.131676394351254,"n = 50"
50,0.52869350663141,"n = 50"
50,-0.959743821737809,"n = 50"
50,0.0389058274347958,"n = 50"
50,0.89231303227541,"n = 50"
50,1.17808596844015,"n = 50"
50,-1.22195789348247,"n = 50"
50,-1.42192025699825,"n = 50"
50,-0.105999599373156,"n = 50"
50,-1.61303948109888,"n = 50"
50,1.13172741104853,"n = 50"
50,0.742807782153722,"n = 50"
50,-0.0873646628997779,"n = 50"
50,-1.47328396060806,"n = 50"
50,-0.133384253400812,"n = 50"
50,-0.234091425196517,"n = 50"
50,-0.779137244366258,"n = 50"
50,-0.74546189717275,"n = 50"
50,-0.798496116145079,"n = 50"
50,-0.350935325384625,"n = 50"
50,-0.573935023054409,"n = 50"
50,1.73143564754168,"n = 50"
50,1.47622622437146,"n = 50"
50,0.319278317894884,"n = 50"
50,1.79369666680082,"n = 50"
50,0.153425550821646,"n = 50"
50,-0.0920173813920289,"n = 50"
50,0.839781938264304,"n = 50"
50,-1.07535111337499,"n = 50"
50,-1.48413874942491,"n = 50"
50,0.134505735636281,"n = 50"
50,-1.30880246052834,"n = 50"
50,-0.702353852903108,"n = 50"
50,0.300234673316272,"n = 50"
50,0.571237344916733,"n = 50"
50,-0.778034112964609,"n = 50"
50,0.194882037315815,"n = 50"
50,-0.625244732222778,"n = 50"
50,-0.818357368025994,"n = 50"
50,0.797629995208106,"n = 50"
50,-1.12138229802613,"n = 50"
50,-0.439456448653503,"n = 50"
50,0.587697924727482,"n = 50"
50,1.73965399847948,"n = 50"
50,0.554683785102476,"n = 50"
50,2.13110962535935,"n = 50"
50,-0.512542194768806,"n = 50"
50,1.12450995962167,"n = 50"
50,-1.86073610018229,"n = 50"
50,0.910225623238682,"n = 50"
50,-0.423577854546096,"n = 50"
50,-0.882559998450212,"n = 50"
50,0.272109445449069,"n = 50"
50,-0.287694312627246,"n = 50"
50,-0.573909533778231,"n = 50"
50,0.509181249878694,"n = 50"
50,-0.242404305308838,"n = 50"
50,0.318121638521512,"n = 50"
50,-0.874726816107587,"n = 50"
50,-1.55009201193875,"n = 50"
50,-0.0283068724364901,"n = 50"
50,0.715558201340297,"n = 50"
50,0.57064454747766,"n = 50"
50,-0.624275529524074,"n = 50"
50,0.867046460385023,"n = 50"
50,-1.54705346766171,"n = 50"
50,-0.665675001271197,"n = 50"
50,0.393785380139406,"n = 50"
50,-0.833169468735564,"n = 50"
50,-0.315859615012005,"n = 50"
50,0.217097212544581,"n = 50"
50,0.250172923788833,"n = 50"
50,1.14613916499014,"n = 50"
50,1.90568310321385,"n = 50"
50,0.0249173273369888,"n = 50"
50,0.398244612972928,"n = 50"
50,0.241193473346362,"n = 50"
50,-0.531061031685057,"n = 50"
50,1.26072068171017,"n = 50"
50,0.508823619834897,"n = 50"
50,0.767008756049797,"n = 50"
50,-0.00722943842091528,"n = 50"
50,-1.11690169144005,"n = 50"
50,-2.5317373026603,"n = 50"
50,2.90170438560986,"n = 50"
50,-1.25678715202692,"n = 50"
50,0.0146084941723883,"n = 50"
50,-0.284003817312998,"n = 50"
50,0.955830532761823,"n = 50"
50,-0.161838554941737,"n = 50"
50,3.62026333309989,"n = 50"
50,-1.73788320863475,"n = 50"
50,1.0415397674292,"n = 50"
50,1.99472007657132,"n = 50"
50,2.83019945025431,"n = 50"
50,1.1292776139246,"n = 50"
50,1.11459738011215,"n = 50"
50,2.15573837512623,"n = 50"
50,-0.193173801799698,"n = 50"
50,-0.394089506579745,"n = 50"
50,-0.535658045958476,"n = 50"
50,2.93968485405447,"n = 50"
50,-1.13900816915536,"n = 50"
50,-1.70029721738687,"n = 50"
50,0.822753588273106,"n = 50"
50,-0.612659064675585,"n = 50"
50,-1.00298515225877,"n = 50"
50,-0.967550870668471,"n = 50"
50,-1.54791329699024,"n = 50"
50,-0.537331406660976,"n = 50"
50,2.60303809571592,"n = 50"
50,-1.54829020542293,"n = 50"
50,-1.3237073697781,"n = 50"
50,0.821076177368591,"n = 50"
50,1.50063614574574,"n = 50"
50,-0.828148948069185,"n = 50"
50,2.00473444029358,"n = 50"
50,0.170593282663476,"n = 50"
50,0.185976683872672,"n = 50"
50,-0.800728574660231,"n = 50"
50,1.44037285130594,"n = 50"
50,-2.09219384484263,"n = 50"
50,0.827985751677142,"n = 50"
50,0.997281553384218,"n = 50"
50,0.627136885242278,"n = 50"
50,2.11342421161762,"n = 50"
50,2.47717130331272,"n = 50"
50,-0.569533370421808,"n = 50"
50,0.0135713153328216,"n = 50"
50,0.27860083467671,"n = 50"
50,1.09361025355186,"n = 50"
50,1.56371763928457,"n = 50"
50,1.27218570443919,"n = 50"
50,1.08924165198367,"n = 50"
50,0.0540259357907421,"n = 50"
50,-0.819575905485569,"n = 50"
50,-0.367830697725677,"n = 50"
50,1.28808972571055,"n = 50"
50,-1.68012197485553,"n = 50"
50,-0.713364384962199,"n = 50"
50,0.583165246086324,"n = 50"
50,-1.10937818897879,"n = 50"
50,-0.463292488181909,"n = 50"
50,-0.839076325968042,"n = 50"
50,-0.394043337297084,"n = 50"
50,-0.198798768101119,"n = 50"
50,3.07326103778869,"n = 50"
50,1.09917835939262,"n = 50"
50,0.079798103732787,"n = 50"
50,-0.516132204126229,"n = 50"
50,-1.16349466662173,"n = 50"
50,0.499267659246409,"n = 50"
50,-0.725849541429462,"n = 50"
50,0.0988990825669563,"n = 50"
50,0.540501332474441,"n = 50"
50,0.0542889685566463,"n = 50"
50,-1.45788581924496,"n = 50"
50,0.506083593790054,"n = 50"
50,0.00709282872100583,"n = 50"
50,1.07563947685608,"n = 50"
50,2.65413047273981,"n = 50"
50,0.501492502550537,"n = 50"
50,-0.0334393588690692,"n = 50"
50,0.859629245321806,"n = 50"
50,-0.0300039794246768,"n = 50"
50,-0.252659615224463,"n = 50"
50,-0.327046216469994,"n = 50"
50,2.05182701244658,"n = 50"
50,0.129125879080967,"n = 50"
50,-1.10908046508403,"n = 50"
50,-0.446091606836439,"n = 50"
50,-0.319159245032044,"n = 50"
50,-1.98768472115374,"n = 50"
50,1.26540838437517,"n = 50"
50,1.77858144192952,"n = 50"
50,0.820583737469225,"n = 50"
50,1.13382884385306,"n = 50"
50,-0.708950475655086,"n = 50"
50,1.16381920134237,"n = 50"
50,-0.0972522534888867,"n = 50"
50,-0.410094659193195,"n = 50"
50,-0.439782750666228,"n = 50"
50,-0.935342383826913,"n = 50"
50,2.25485731563385,"n = 50"
50,-1.15718453695214,"n = 50"
50,-0.556015117604849,"n = 50"
50,-1.14393958392463,"n = 50"
50,0.343194201150287,"n = 50"
50,-0.124025031875856,"n = 50"
50,-0.770392956442992,"n = 50"
50,2.02495296419612,"n = 50"
50,1.26610683436039,"n = 50"
50,0.134963750491258,"n = 50"
50,-0.521874476074663,"n = 50"
50,-0.441349829511605,"n = 50"
50,3.29100038280469,"n = 50"
50,-1.07702235806224,"n = 50"
50,0.323843245330948,"n = 50"
50,0.913267054078657,"n = 50"
50,-1.7352911498972,"n = 50"
50,-0.767120000120886,"n = 50"
50,1.43041046777779,"n = 50"
50,0.772808529794246,"n = 50"
50,1.47953147554186,"n = 50"
50,0.250534021710625,"n = 50"
50,1.31344314876908,"n = 50"
50,-1.0782389987335,"n = 50"
50,1.09655836235947,"n = 50"
50,-1.41980891364253,"n = 50"
50,-1.62510558858053,"n = 50"
50,-0.987368083201326,"n = 50"
50,1.53581988894182,"n = 50"
50,1.42857448652968,"n = 50"
50,-0.938378851384808,"n = 50"
50,0.987147134842001,"n = 50"
50,0.238330318135819,"n = 50"
50,1.00775934456971,"n = 50"
50,0.313801323971267,"n = 50"
50,0.523131743247667,"n = 50"
50,-0.313215559952694,"n = 50"
50,-0.408698668151093,"n = 50"
50,-1.47254572623793,"n = 50"
50,-0.887681391302116,"n = 50"
50,2.10057458672918,"n = 50"
50,1.83622594968201,"n = 50"
50,-0.558918964602242,"n = 50"
50,-0.33510287560242,"n = 50"
50,1.50530304251528,"n = 50"
50,-0.602655514229277,"n = 50"
50,1.78335761785011,"n = 50"
50,0.568834663628498,"n = 50"
50,-0.780810818043033,"n = 50"
50,0.521388353076776,"n = 50"
50,1.13253763447099,"n = 50"
50,-1.77663138357842,"n = 50"
50,1.62976433387021,"n = 50"
50,-2.07352377292818,"n = 50"
50,-0.00442073702108436,"n = 50"
50,-1.19956120942176,"n = 50"
50,-0.391532344262395,"n = 50"
50,-0.501017954971134,"n = 50"
50,-0.846140265718667,"n = 50"
50,-1.44360305091941,"n = 50"
50,0.476464983388228,"n = 50"
50,0.24117871218917,"n = 50"
50,-1.84399119790134,"n = 50"
50,0.989050438696818,"n = 50"
50,-0.878697045271518,"n = 50"
50,0.295420618980726,"n = 50"
50,-0.178374869434054,"n = 50"
50,1.89873947471019,"n = 50"
50,0.855830403191263,"n = 50"
50,0.385101161861978,"n = 50"
50,0.279079582724291,"n = 50"
50,-3.01628892923511,"n = 50"
50,0.321813960071477,"n = 50"
50,2.87537896602898,"n = 50"
50,-2.34495676051264,"n = 50"
50,0.425776287946065,"n = 50"
50,0.858113229203238,"n = 50"
50,0.528313409011791,"n = 50"
50,1.03298713554141,"n = 50"
50,0.0685895637392843,"n = 50"
50,-0.261380841026257,"n = 50"
50,0.993767017381104,"n = 50"
50,0.679744652309435,"n = 50"
50,0.549254091185259,"n = 50"
50,0.484292268194472,"n = 50"
50,0.497977983786774,"n = 50"
50,-0.771640271835174,"n = 50"
50,0.631007381238897,"n = 50"
50,-0.907357402566567,"n = 50"
50,1.258064226255,"n = 50"
50,2.05322103182283,"n = 50"
50,0.946583606548923,"n = 50"
50,0.590840951473516,"n = 50"
50,-0.978631350767912,"n = 50"
50,-0.0201513066696936,"n = 50"
50,0.615209274180794,"n = 50"
50,1.16879538399621,"n = 50"
50,0.300755750604903,"n = 50"
50,-0.170559834354171,"n = 50"
50,-0.503003851889801,"n = 50"
50,3.70034204327062,"n = 50"
50,-0.900794889909809,"n = 50"
50,0.620982001404315,"n = 50"
50,-1.38163700843949,"n = 50"
50,1.6237502567423,"n = 50"
50,0.909808932251792,"n = 50"
50,-2.30799760633178,"n = 50"
50,-0.368354882358287,"n = 50"
50,1.04798193925234,"n = 50"
50,-1.69474187327249,"n = 50"
50,-0.636869429739603,"n = 50"
50,-0.0961014574652015,"n = 50"
50,3.5021926256683,"n = 50"
50,-0.853770055997282,"n = 50"
50,-0.00317117077453419,"n = 50"
50,0.256089875427045,"n = 50"
50,-1.52285254536242,"n = 50"
50,-0.574146979648235,"n = 50"
50,0.331777449408464,"n = 50"
50,1.30452470020845,"n = 50"
50,-1.45824541602144,"n = 50"
50,-2.36839385610166,"n = 50"
50,-0.00192206234352141,"n = 50"
50,-0.416684980948215,"n = 50"
50,-0.894167585179738,"n = 50"
50,0.554987352358738,"n = 50"
50,-0.634395655215071,"n = 50"
50,0.0677666947451786,"n = 50"
50,0.968286017250197,"n = 50"
50,1.41745387741539,"n = 50"
50,1.08721624539692,"n = 50"
50,1.90023098542213,"n = 50"
50,0.143799242796086,"n = 50"
50,-0.32509301637095,"n = 50"
50,0.646581022190526,"n = 50"
50,0.616715695858916,"n = 50"
50,-0.0796597779463294,"n = 50"
50,-0.938289478092301,"n = 50"
50,-0.642763893961491,"n = 50"
50,-0.65314530474446,"n = 50"
50,-0.955975058990668,"n = 50"
50,0.0281483201362689,"n = 50"
50,-0.0570693803196111,"n = 50"
50,0.945478392482478,"n = 50"
50,0.170294540559795,"n = 50"
50,-1.2176807553955,"n = 50"
50,-1.0599474443273,"n = 50"
50,0.145237881181831,"n = 50"
50,2.41985392637041,"n = 50"
50,-1.08605897160648,"n = 50"
50,-0.257201403771417,"n = 50"
50,0.123887435278425,"n = 50"
50,-0.930542930858749,"n = 50"
50,-0.589950667155563,"n = 50"
50,-1.8657295688005,"n = 50"
50,-0.593758406575237,"n = 50"
50,0.23804359819379,"n = 50"
50,0.794731656959231,"n = 50"
50,0.383171405816121,"n = 50"
50,0.35651858112026,"n = 50"
50,1.15510246852522,"n = 50"
50,-0.666971450604581,"n = 50"
50,1.21484805244354,"n = 50"
50,-1.10337012070921,"n = 50"
50,0.687222443830783,"n = 50"
50,0.842381314323612,"n = 50"
50,-2.0082138187573,"n = 50"
50,-0.88817883966214,"n = 50"
50,-0.892688631895981,"n = 50"
50,0.495685157842856,"n = 50"
50,0.854009540350334,"n = 50"
50,-0.395320218668451,"n = 50"
50,2.65898438784032,"n = 50"
50,0.231488492686616,"n = 50"
50,0.687622840764208,"n = 50"
50,0.0601141271236881,"n = 50"
50,-0.836258098669001,"n = 50"
50,-1.07826273035678,"n = 50"
50,1.22159593326466,"n = 50"
50,1.51948316107391,"n = 50"
50,1.25845363961795,"n = 50"
50,-0.256603240182146,"n = 50"
50,0.996000050943576,"n = 50"
50,-0.229918906488027,"n = 50"
50,0.185004559073202,"n = 50"
50,-0.472268917192403,"n = 50"
50,0.679688848285832,"n = 50"
50,1.12668485029875,"n = 50"
50,2.3175668975798,"n = 50"
50,-0.224165085779244,"n = 50"
50,-0.566303362446983,"n = 50"
50,-0.047838032203516,"n = 50"
50,-1.8214268400335,"n = 50"
50,-0.39034165979295,"n = 50"
50,-0.564025229017462,"n = 50"
50,-0.0519009559229782,"n = 50"
50,0.612278769165844,"n = 50"
50,2.59256390455896,"n = 50"
50,-3.23287553848402,"n = 50"
50,-0.686037426609653,"n = 50"
50,-0.0863611419321706,"n = 50"
50,-0.122683415858462,"n = 50"
50,0.613220529390371,"n = 50"
50,1.5652473460361,"n = 50"
50,-0.183925774613578,"n = 50"
50,-0.466774322052928,"n = 50"
50,-0.8027132868419,"n = 50"
50,1.19041005654373,"n = 50"
50,0.405038475333263,"n = 50"
50,0.040700054709814,"n = 50"
50,0.879939423557064,"n = 50"
50,-1.09427474405984,"n = 50"
50,-0.403020898951611,"n = 50"
50,1.65403447121635,"n = 50"
50,-0.447157649574788,"n = 50"
50,-0.661652688064298,"n = 50"
50,-1.69929632880566,"n = 50"
50,2.08778946984034,"n = 50"
50,-0.713862607955417,"n = 50"
50,0.620007611660063,"n = 50"
50,-0.0832708486794796,"n = 50"
50,1.07655011510309,"n = 50"
50,0.373351428042796,"n = 50"
50,1.10169239685213,"n = 50"
50,0.586523453752016,"n = 50"
50,-1.38255357670454,"n = 50"
50,-0.136726335953061,"n = 50"
50,0.101940240489536,"n = 50"
50,1.03528554507377,"n = 50"
50,2.51910990019486,"n = 50"
50,1.15008086727167,"n = 50"
50,-0.407143338722612,"n = 50"
50,-1.3606923661905,"n = 50"
50,-0.55464125093323,"n = 50"
50,-0.886044656001015,"n = 50"
50,0.486860165776376,"n = 50"
50,0.596512140870914,"n = 50"
50,0.225944682745912,"n = 50"
50,0.706541380076232,"n = 50"
50,-1.65611921076355,"n = 50"
50,0.572117359697843,"n = 50"
50,0.315647854920831,"n = 50"
50,0.835890130302892,"n = 50"
50,2.56118063714277,"n = 50"
50,-0.0883721296993286,"n = 50"
50,0.383652085084787,"n = 50"
50,0.151285071217632,"n = 50"
50,1.11201885554685,"n = 50"
50,-1.32169597372966,"n = 50"
50,-1.28993230436674,"n = 50"
50,-0.242039466050583,"n = 50"
50,0.567522301680785,"n = 50"
50,-0.526876478550304,"n = 50"
50,-0.740840450826845,"n = 50"
50,-0.459658756210735,"n = 50"
50,2.67014334915182,"n = 50"
50,-1.57432479172071,"n = 50"
50,0.105678115348603,"n = 50"
50,-0.121380055603513,"n = 50"
50,0.293583792032565,"n = 50"
50,0.0282904730261134,"n = 50"
50,1.54979524356281,"n = 50"
50,0.302075594297104,"n = 50"
50,-1.97998519821747,"n = 50"
50,1.79837172396082,"n = 50"
50,0.387519091636638,"n = 50"
50,1.90050202213948,"n = 50"
50,-0.364232547894212,"n = 50"
50,-0.271773939846861,"n = 50"
50,-0.720297416494315,"n = 50"
50,1.59047948864748,"n = 50"
50,0.564058070059539,"n = 50"
50,0.554231855648703,"n = 50"
50,0.0307622747734196,"n = 50"
50,-0.807068154987484,"n = 50"
50,-0.401462820031037,"n = 50"
50,0.94310086318024,"n = 50"
50,-0.676977857929561,"n = 50"
50,-1.21276124847903,"n = 50"
50,-0.353990177785124,"n = 50"
50,1.05669092523079,"n = 50"
50,1.39043071537255,"n = 50"
50,-1.35563300380035,"n = 50"
50,-0.00878799254700158,"n = 50"
50,-0.161864759173411,"n = 50"
50,-1.27621123247822,"n = 50"
50,-0.940303919169647,"n = 50"
50,0.0410630192480441,"n = 50"
50,-0.0637720161169476,"n = 50"
50,1.23343993344393,"n = 50"
50,0.436750982290519,"n = 50"
50,0.198935055309665,"n = 50"
50,-0.058270562672574,"n = 50"
50,2.64237315529898,"n = 50"
50,0.767704736257569,"n = 50"
50,-0.547744513800005,"n = 50"
50,-0.63495778041023,"n = 50"
50,-0.414558070798492,"n = 50"
50,1.11112425971471,"n = 50"
50,-1.13471370352811,"n = 50"
50,0.865413166387834,"n = 50"
50,-0.175388742684024,"n = 50"
50,1.62711458381775,"n = 50"
50,-1.16024696703122,"n = 50"
50,0.322248065586595,"n = 50"
50,-1.03740877532829,"n = 50"
50,-0.276765965218956,"n = 50"
50,0.269180767646417,"n = 50"
50,-0.609488599495055,"n = 50"
50,0.246312728204802,"n = 50"
50,-0.617701300816872,"n = 50"
50,1.16636766191567,"n = 50"
50,-0.393286715979454,"n = 50"
50,-2.87631695803024,"n = 50"
50,-1.76749848770549,"n = 50"
50,1.37761885898865,"n = 50"
50,-0.817299443498477,"n = 50"
50,-0.136875361440309,"n = 50"
50,1.3559112315344,"n = 50"
50,1.06287338768783,"n = 50"
50,-0.881140270399041,"n = 50"
50,-0.214776822427813,"n = 50"
